0.423060274305,0.366926997301,0.44438942564,0
0.4270861444,0.369934650053,0.426527645141,0
0.415020539604,0.373337199988,0.418843654624,0
0.427460778265,0.361974600521,0.438854845922,0
0.434676601823,0.367150593298,0.44431613092,0
0.406899586292,0.368213739015,0.427880022124,0
0.4326859741,0.371044064805,0.427323920544,0
0.42545258445,0.365570263135,0.441956130875,0
0.42123869117,0.360048334333,0.443009850794,0
0.428100617698,0.369259522307,0.423231443979,0
0.440766047881,0.329968946946,0.454772571873,1
0.45951556834,0.295342363714,0.455267727218,1
0.416897284373,0.33729093155,0.430720891871,1
0.398891169967,0.33803668221,0.426101191962,1
0.423481702604,0.329741522709,0.449951204194,1
0.442442933224,0.314427526394,0.441760931495,1
0.417992602537,0.313928300821,0.434566664637,1
0.399564459851,0.334184455543,0.439271325,1
0.408466186141,0.329901541318,0.435831464269,1
0.391793991359,0.337376905017,0.43554953233,1
0.418194903288,0.336068121933,0.424815220652,2
0.473759822418,0.292826694127,0.477731739391,2
0.407645488785,0.33489837185,0.422117382823,2
0.378484257073,0.335445124987,0.400912990985,2
0.404369745263,0.337107828134,0.421519272544,2
0.373080301963,0.34149008786,0.391954459039,2
0.441962128943,0.328183187862,0.465854496511,2
0.393684967851,0.33824966084,0.406946822256,2
0.382240143868,0.341880792048,0.385845271981,2
0.409804516453,0.324059265445,0.445793978684,2
