246.0,247.0,231.0,0
244.0,245.0,227.0,0
243.0,245.0,224.0,0
243.0,245.0,223.0,0
242.0,244.0,222.0,0
237.0,240.0,221.0,0
234.0,237.0,220.0,0
233.0,236.0,219.0,0
234.0,236.0,222.0,0
238.0,240.0,227.0,0
239.0,241.0,230.0,0
238.0,239.0,231.0,0
235.0,236.0,228.0,0
245.0,243.0,218.0,0
241.0,239.0,214.0,0
240.0,238.0,213.0,0
243.0,241.0,216.0,0
242.0,240.0,215.0,0
238.0,236.0,211.0,0
237.0,235.0,210.0,0
241.0,239.0,214.0,0
243.0,236.0,218.0,0
244.0,237.0,219.0,0
243.0,237.0,221.0,0
242.0,236.0,222.0,0
239.0,235.0,224.0,0
237.0,234.0,225.0,0
236.0,233.0,226.0,0
233.0,233.0,225.0,0
244.0,231.0,212.0,0
244.0,231.0,212.0,0
244.0,233.0,211.0,0
245.0,234.0,212.0,0
243.0,235.0,216.0,0
240.0,233.0,217.0,0
237.0,228.0,219.0,0
234.0,225.0,220.0,0
238.0,225.0,217.0,0
246.0,233.0,224.0,0
244.0,232.0,218.0,0
244.0,236.0,217.0,0
245.0,237.0,216.0,0
242.0,234.0,213.0,0
240.0,234.0,212.0,0
236.0,230.0,208.0,0
243.0,224.0,226.0,0
240.0,225.0,220.0,0
238.0,226.0,214.0,0
235.0,228.0,210.0,0
236.0,229.0,211.0,0
235.0,227.0,216.0,0
234.0,224.0,222.0,0
234.0,222.0,224.0,0
235.0,229.0,197.0,0
233.0,226.0,197.0,0
232.0,225.0,196.0,0
235.0,225.0,198.0,0
235.0,225.0,198.0,0
235.0,225.0,200.0,0
238.0,226.0,202.0,0
242.0,230.0,208.0,0
236.0,220.0,205.0,0
235.0,219.0,203.0,0
235.0,220.0,201.0,0
237.0,222.0,201.0,0
239.0,224.0,201.0,0
239.0,225.0,199.0,0
237.0,223.0,196.0,0
235.0,221.0,192.0,0
231.0,225.0,209.0,0
232.0,223.0,208.0,0
234.0,222.0,206.0,0
235.0,222.0,206.0,0
232.0,221.0,203.0,0
226.0,219.0,200.0,0
222.0,220.0,197.0,0
221.0,223.0,199.0,0
231.0,218.0,201.0,0
234.0,219.0,200.0,0
238.0,222.0,199.0,0
240.0,223.0,197.0,0
241.0,221.0,194.0,0
239.0,218.0,191.0,0
238.0,214.0,188.0,0
236.0,210.0,187.0,0
240.0,220.0,209.0,0
238.0,220.0,208.0,0
236.0,220.0,207.0,0
234.0,220.0,207.0,0
234.0,222.0,206.0,0
231.0,222.0,205.0,0
229.0,222.0,204.0,0
227.0,222.0,202.0,0
237.0,224.0,207.0,0
229.0,221.0,200.0,0
226.0,220.0,196.0,0
227.0,223.0,196.0,0
229.0,225.0,198.0,0
230.0,222.0,199.0,0
232.0,219.0,200.0,0
234.0,218.0,202.0,0
240.0,217.0,211.0,0
239.0,217.0,206.0,0
239.0,220.0,205.0,0
242.0,223.0,206.0,0
243.0,224.0,209.0,0
240.0,222.0,208.0,0
239.0,221.0,207.0,0
240.0,222.0,208.0,0
235.0,224.0,206.0,0
233.0,222.0,204.0,0
232.0,221.0,201.0,0
232.0,221.0,199.0,0
233.0,222.0,200.0,0
234.0,223.0,203.0,0
234.0,222.0,206.0,0
233.0,221.0,207.0,0
237.0,236.0,206.0,0
230.0,229.0,201.0,0
228.0,227.0,199.0,0
231.0,230.0,202.0,0
235.0,231.0,204.0,0
232.0,228.0,203.0,0
230.0,226.0,201.0,0
230.0,226.0,201.0,0
237.0,232.0,212.0,0
234.0,229.0,209.0,0
233.0,227.0,205.0,0
234.0,227.0,208.0,0
237.0,230.0,212.0,0
236.0,228.0,217.0,0
232.0,221.0,219.0,0
228.0,216.0,218.0,0
236.0,227.0,220.0,0
231.0,222.0,213.0,0
230.0,222.0,211.0,0
233.0,225.0,212.0,0
235.0,228.0,212.0,0
238.0,231.0,213.0,0
237.0,230.0,211.0,0
232.0,226.0,204.0,0
232.0,225.0,207.0,0
234.0,227.0,209.0,0
235.0,228.0,210.0,0
231.0,226.0,206.0,0
232.0,227.0,205.0,0
235.0,230.0,208.0,0
236.0,234.0,209.0,0
237.0,235.0,210.0,0
238.0,233.0,203.0,0
239.0,234.0,205.0,0
245.0,239.0,213.0,0
239.0,233.0,207.0,0
235.0,229.0,205.0,0
241.0,235.0,213.0,0
241.0,234.0,215.0,0
239.0,232.0,214.0,0
238.0,232.0,220.0,0
238.0,232.0,220.0,0
239.0,233.0,221.0,0
239.0,233.0,221.0,0
240.0,234.0,222.0,0
240.0,234.0,222.0,0
241.0,235.0,223.0,0
241.0,235.0,223.0,0
240.0,239.0,234.0,0
237.0,234.0,229.0,0
235.0,230.0,224.0,0
239.0,232.0,224.0,0
242.0,233.0,224.0,0
242.0,234.0,223.0,0
243.0,233.0,221.0,0
246.0,234.0,222.0,0
243.0,237.0,211.0,0
243.0,237.0,211.0,0
241.0,235.0,209.0,0
238.0,234.0,207.0,0
237.0,233.0,206.0,0
238.0,234.0,207.0,0
239.0,238.0,210.0,0
242.0,241.0,213.0,0
245.0,235.0,225.0,0
245.0,236.0,221.0,0
245.0,237.0,214.0,0
245.0,238.0,209.0,0
244.0,239.0,207.0,0
244.0,239.0,209.0,0
244.0,238.0,212.0,0
244.0,238.0,216.0,0
239.0,234.0,212.0,0
243.0,238.0,219.0,0
247.0,241.0,229.0,0
248.0,241.0,233.0,0
245.0,238.0,230.0,0
244.0,238.0,226.0,0
245.0,240.0,221.0,0
247.0,242.0,220.0,0
247.0,239.0,218.0,0
249.0,241.0,220.0,0
252.0,241.0,223.0,0
251.0,238.0,222.0,0
250.0,234.0,221.0,0
251.0,233.0,223.0,0
254.0,235.0,228.0,0
255.0,238.0,231.0,0
253.0,245.0,224.0,0
253.0,245.0,224.0,0
252.0,244.0,223.0,0
253.0,242.0,222.0,0
252.0,241.0,221.0,0
250.0,239.0,219.0,0
250.0,239.0,219.0,0
250.0,237.0,218.0,0
255.0,237.0,235.0,0
253.0,240.0,234.0,0
249.0,242.0,232.0,0
244.0,242.0,227.0,0
241.0,240.0,219.0,0
245.0,241.0,216.0,0
253.0,243.0,218.0,0
255.0,247.0,221.0,0
253.0,242.0,212.0,0
252.0,241.0,213.0,0
250.0,240.0,213.0,0
247.0,239.0,216.0,0
246.0,239.0,220.0,0
246.0,240.0,224.0,0
245.0,242.0,227.0,0
246.0,242.0,230.0,0
249.0,242.0,236.0,0
247.0,240.0,232.0,0
248.0,242.0,230.0,0
253.0,248.0,229.0,0
255.0,252.0,227.0,0
254.0,251.0,220.0,0
251.0,248.0,213.0,0
250.0,248.0,210.0,0
248.0,243.0,214.0,0
245.0,240.0,211.0,0
246.0,241.0,212.0,0
251.0,245.0,219.0,0
252.0,246.0,220.0,0
250.0,244.0,218.0,0
251.0,245.0,219.0,0
255.0,249.0,225.0,0
255.0,245.0,231.0,0
255.0,245.0,227.0,0
255.0,245.0,223.0,0
255.0,249.0,224.0,0
255.0,249.0,227.0,0
255.0,247.0,231.0,0
255.0,246.0,238.0,0
255.0,247.0,244.0,0
255.0,245.0,238.0,0
255.0,245.0,238.0,0
255.0,246.0,237.0,0
255.0,247.0,235.0,0
255.0,249.0,233.0,0
255.0,250.0,231.0,0
253.0,251.0,230.0,0
253.0,251.0,230.0,0
254.0,251.0,220.0,0
255.0,252.0,221.0,0
255.0,252.0,223.0,0
255.0,251.0,224.0,0
254.0,250.0,225.0,0
254.0,249.0,227.0,0
255.0,250.0,230.0,0
255.0,251.0,231.0,0
252.0,247.0,225.0,0
250.0,245.0,223.0,0
252.0,247.0,227.0,0
254.0,249.0,230.0,0
253.0,247.0,231.0,0
255.0,249.0,235.0,0
255.0,251.0,239.0,0
255.0,250.0,238.0,0
255.0,252.0,226.0,0
255.0,252.0,226.0,0
255.0,252.0,228.0,0
255.0,252.0,228.0,0
255.0,252.0,230.0,0
255.0,251.0,232.0,0
255.0,251.0,233.0,0
255.0,251.0,233.0,0
255.0,255.0,234.0,0
255.0,254.0,233.0,0
254.0,252.0,231.0,0
255.0,253.0,232.0,0
255.0,255.0,234.0,0
255.0,255.0,235.0,0
255.0,254.0,233.0,0
255.0,253.0,232.0,0
255.0,250.0,228.0,0
255.0,251.0,229.0,0
255.0,251.0,229.0,0
255.0,251.0,231.0,0
255.0,251.0,231.0,0
255.0,252.0,232.0,0
255.0,253.0,233.0,0
255.0,255.0,236.0,0
255.0,254.0,233.0,0
255.0,253.0,234.0,0
255.0,253.0,234.0,0
255.0,252.0,236.0,0
255.0,252.0,238.0,0
255.0,251.0,240.0,0
255.0,250.0,241.0,0
255.0,250.0,241.0,0
255.0,253.0,229.0,0
255.0,252.0,233.0,0
255.0,251.0,238.0,0
255.0,251.0,241.0,0
255.0,251.0,241.0,0
255.0,252.0,238.0,0
255.0,254.0,233.0,0
255.0,254.0,229.0,0
255.0,254.0,232.0,0
255.0,254.0,232.0,0
255.0,253.0,234.0,0
255.0,252.0,234.0,0
255.0,252.0,236.0,0
255.0,251.0,238.0,0
255.0,251.0,240.0,0
255.0,251.0,240.0,0
254.0,254.0,242.0,0
255.0,254.0,242.0,0
255.0,254.0,242.0,0
255.0,253.0,239.0,0
255.0,251.0,235.0,0
255.0,251.0,233.0,0
255.0,251.0,232.0,0
255.0,251.0,233.0,0
255.0,254.0,234.0,0
255.0,253.0,233.0,0
255.0,253.0,233.0,0
255.0,254.0,234.0,0
255.0,255.0,235.0,0
255.0,255.0,235.0,0
255.0,253.0,233.0,0
255.0,252.0,232.0,0
255.0,252.0,236.0,0
255.0,252.0,236.0,0
255.0,252.0,236.0,0
255.0,253.0,237.0,0
255.0,255.0,239.0,0
255.0,254.0,238.0,0
255.0,252.0,236.0,0
255.0,251.0,235.0,0
255.0,252.0,244.0,0
255.0,252.0,244.0,0
255.0,253.0,245.0,0
255.0,253.0,245.0,0
255.0,253.0,245.0,0
255.0,253.0,245.0,0
255.0,254.0,246.0,0
255.0,254.0,246.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,254.0,240.0,0
255.0,252.0,238.0,0
255.0,254.0,242.0,0
255.0,254.0,244.0,0
255.0,254.0,244.0,0
255.0,254.0,244.0,0
255.0,255.0,243.0,0
255.0,254.0,240.0,0
255.0,252.0,236.0,0
255.0,254.0,251.0,0
255.0,254.0,251.0,0
255.0,253.0,252.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,253.0,0
255.0,254.0,251.0,0
255.0,253.0,250.0,0
255.0,254.0,245.0,0
255.0,255.0,246.0,0
255.0,255.0,246.0,0
255.0,253.0,246.0,0
255.0,253.0,248.0,0
255.0,254.0,255.0,0
255.0,253.0,255.0,0
255.0,252.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,254.0,0
255.0,253.0,254.0,0
254.0,254.0,252.0,0
254.0,255.0,250.0,0
254.0,255.0,249.0,0
254.0,255.0,247.0,0
255.0,255.0,244.0,0
255.0,255.0,246.0,0
255.0,255.0,248.0,0
255.0,255.0,250.0,0
255.0,254.0,251.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,248.0,0
254.0,253.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,255.0,255.0,0
254.0,254.0,254.0,0
254.0,254.0,252.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,253.0,253.0,0
255.0,253.0,253.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,254.0,255.0,0
255.0,255.0,250.0,0
255.0,255.0,246.0,0
255.0,255.0,246.0,0
255.0,254.0,249.0,0
255.0,255.0,253.0,0
255.0,254.0,255.0,0
254.0,251.0,255.0,0
255.0,253.0,255.0,0
255.0,255.0,251.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,251.0,0
255.0,253.0,255.0,0
254.0,251.0,255.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,255.0,248.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,252.0,0
255.0,254.0,255.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,251.0,0
255.0,255.0,250.0,0
255.0,255.0,248.0,0
255.0,255.0,246.0,0
255.0,255.0,246.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
254.0,254.0,252.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
232.0,234.0,213.0,0
255.0,255.0,244.0,0
255.0,255.0,253.0,0
255.0,254.0,255.0,0
254.0,255.0,250.0,0
254.0,255.0,250.0,0
255.0,255.0,255.0,0
255.0,254.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,255.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
254.0,255.0,250.0,0
254.0,255.0,250.0,0
253.0,254.0,249.0,0
253.0,254.0,249.0,0
254.0,255.0,250.0,0
254.0,255.0,250.0,0
255.0,255.0,251.0,0
255.0,255.0,248.0,0
254.0,255.0,247.0,0
254.0,255.0,247.0,0
253.0,254.0,248.0,0
253.0,254.0,248.0,0
254.0,255.0,250.0,0
254.0,255.0,250.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,254.0,250.0,0
255.0,254.0,250.0,0
254.0,253.0,249.0,0
254.0,253.0,249.0,0
255.0,255.0,251.0,0
255.0,255.0,251.0,0
255.0,255.0,250.0,0
255.0,255.0,248.0,0
255.0,255.0,245.0,0
255.0,255.0,243.0,0
255.0,255.0,243.0,0
255.0,255.0,242.0,0
255.0,255.0,246.0,0
254.0,255.0,247.0,0
252.0,253.0,245.0,0
253.0,254.0,248.0,0
255.0,255.0,251.0,0
255.0,255.0,253.0,0
255.0,255.0,253.0,0
254.0,254.0,254.0,0
255.0,255.0,250.0,0
255.0,254.0,249.0,0
255.0,253.0,248.0,0
255.0,255.0,250.0,0
255.0,255.0,250.0,0
255.0,252.0,247.0,0
254.0,251.0,246.0,0
255.0,254.0,249.0,0
255.0,252.0,255.0,0
255.0,253.0,255.0,0
255.0,252.0,255.0,0
255.0,252.0,255.0,0
255.0,253.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,252.0,0
254.0,255.0,250.0,0
254.0,255.0,250.0,0
253.0,255.0,254.0,0
253.0,254.0,255.0,0
250.0,253.0,255.0,0
255.0,253.0,255.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,253.0,254.0,0
255.0,255.0,253.0,0
253.0,253.0,253.0,0
255.0,255.0,255.0,0
254.0,254.0,255.0,0
255.0,253.0,255.0,0
255.0,254.0,253.0,0
255.0,255.0,250.0,0
255.0,255.0,248.0,0
254.0,255.0,248.0,0
254.0,255.0,251.0,0
254.0,254.0,254.0,0
254.0,252.0,255.0,0
255.0,255.0,255.0,0
254.0,254.0,254.0,0
255.0,253.0,254.0,0
255.0,254.0,255.0,0
255.0,254.0,255.0,0
255.0,252.0,255.0,0
255.0,252.0,255.0,0
255.0,253.0,255.0,0
255.0,255.0,244.0,0
255.0,253.0,242.0,0
255.0,252.0,241.0,0
255.0,252.0,240.0,0
255.0,255.0,240.0,0
255.0,255.0,241.0,0
255.0,255.0,239.0,0
255.0,255.0,238.0,0
255.0,250.0,248.0,0
255.0,250.0,248.0,0
255.0,251.0,249.0,0
255.0,252.0,250.0,0
255.0,252.0,250.0,0
255.0,251.0,248.0,0
255.0,252.0,245.0,0
254.0,254.0,246.0,0
255.0,255.0,255.0,0
255.0,255.0,253.0,0
255.0,255.0,250.0,0
255.0,255.0,246.0,0
255.0,255.0,243.0,0
255.0,254.0,243.0,0
255.0,253.0,244.0,0
255.0,253.0,244.0,0
250.0,249.0,245.0,0
250.0,249.0,244.0,0
250.0,251.0,245.0,0
251.0,252.0,246.0,0
251.0,254.0,247.0,0
250.0,255.0,246.0,0
251.0,255.0,247.0,0
250.0,255.0,247.0,0
255.0,255.0,241.0,0
255.0,252.0,237.0,0
249.0,250.0,232.0,0
250.0,252.0,231.0,0
251.0,253.0,232.0,0
251.0,250.0,232.0,0
252.0,246.0,232.0,0
254.0,244.0,232.0,0
255.0,248.0,236.0,0
255.0,246.0,232.0,0
255.0,246.0,229.0,0
255.0,248.0,229.0,0
255.0,248.0,229.0,0
253.0,246.0,228.0,0
252.0,245.0,227.0,0
252.0,245.0,229.0,0
248.0,249.0,235.0,0
246.0,247.0,231.0,0
245.0,246.0,228.0,0
246.0,248.0,227.0,0
247.0,249.0,228.0,0
247.0,248.0,230.0,0
246.0,247.0,231.0,0
246.0,247.0,233.0,0
246.0,247.0,231.0,0
240.0,241.0,225.0,0
238.0,239.0,225.0,0
241.0,242.0,228.0,0
244.0,245.0,231.0,0
242.0,243.0,229.0,0
244.0,242.0,229.0,0
246.0,244.0,231.0,0
239.0,243.0,216.0,0
239.0,244.0,214.0,0
239.0,244.0,212.0,0
241.0,244.0,213.0,0
242.0,245.0,216.0,0
243.0,245.0,221.0,0
242.0,244.0,223.0,0
241.0,242.0,226.0,0
247.0,240.0,232.0,0
244.0,237.0,229.0,0
244.0,237.0,229.0,0
245.0,238.0,230.0,0
244.0,237.0,229.0,0
245.0,238.0,228.0,0
245.0,238.0,228.0,0
242.0,235.0,225.0,0
245.0,239.0,227.0,0
246.0,240.0,228.0,0
243.0,240.0,225.0,0
240.0,237.0,222.0,0
238.0,235.0,218.0,0
239.0,236.0,219.0,0
239.0,238.0,218.0,0
239.0,238.0,218.0,0
241.0,236.0,217.0,0
241.0,236.0,217.0,0
246.0,240.0,224.0,0
242.0,236.0,222.0,0
239.0,233.0,219.0,0
243.0,237.0,225.0,0
243.0,236.0,226.0,0
242.0,235.0,225.0,0
237.0,233.0,224.0,0
237.0,233.0,224.0,0
237.0,233.0,224.0,0
237.0,233.0,224.0,0
238.0,234.0,225.0,0
238.0,234.0,225.0,0
238.0,234.0,225.0,0
239.0,235.0,226.0,0
239.0,238.0,234.0,0
235.0,234.0,230.0,0
235.0,232.0,227.0,0
237.0,232.0,226.0,0
239.0,235.0,226.0,0
241.0,234.0,224.0,0
242.0,233.0,224.0,0
242.0,234.0,223.0,0
238.0,232.0,216.0,0
239.0,233.0,217.0,0
238.0,235.0,218.0,0
238.0,235.0,218.0,0
237.0,234.0,217.0,0
237.0,234.0,217.0,0
236.0,235.0,217.0,0
237.0,236.0,218.0,0
237.0,227.0,226.0,0
237.0,228.0,223.0,0
237.0,229.0,218.0,0
236.0,231.0,212.0,0
236.0,231.0,211.0,0
236.0,231.0,212.0,0
236.0,230.0,216.0,0
234.0,230.0,219.0,0
235.0,232.0,215.0,0
237.0,233.0,221.0,0
239.0,235.0,226.0,0
238.0,233.0,229.0,0
235.0,230.0,226.0,0
233.0,229.0,220.0,0
233.0,229.0,217.0,0
233.0,230.0,213.0,0
237.0,232.0,213.0,0
238.0,232.0,216.0,0
240.0,233.0,217.0,0
239.0,229.0,217.0,0
237.0,227.0,217.0,0
239.0,226.0,218.0,0
242.0,227.0,222.0,0
245.0,230.0,225.0,0
238.0,232.0,220.0,0
238.0,232.0,220.0,0
238.0,232.0,220.0,0
239.0,231.0,220.0,0
239.0,231.0,220.0,0
239.0,231.0,220.0,0
240.0,230.0,220.0,0
240.0,230.0,220.0,0
238.0,224.0,223.0,0
239.0,228.0,224.0,0
238.0,234.0,225.0,0
235.0,235.0,223.0,0
231.0,232.0,216.0,0
230.0,227.0,208.0,0
232.0,224.0,205.0,0
234.0,223.0,205.0,0
242.0,231.0,209.0,0
239.0,231.0,210.0,0
238.0,230.0,209.0,0
236.0,229.0,211.0,0
235.0,229.0,213.0,0
234.0,231.0,216.0,0
234.0,232.0,219.0,0
235.0,233.0,221.0,0
232.0,226.0,226.0,0
230.0,225.0,222.0,0
231.0,226.0,220.0,0
235.0,231.0,220.0,0
237.0,234.0,219.0,0
235.0,232.0,213.0,0
233.0,231.0,210.0,0
232.0,230.0,207.0,0
238.0,232.0,216.0,0
236.0,230.0,214.0,0
236.0,230.0,214.0,0
238.0,232.0,216.0,0
238.0,232.0,218.0,0
236.0,230.0,216.0,0
236.0,230.0,216.0,0
239.0,233.0,219.0,0
234.0,226.0,215.0,0
233.0,225.0,212.0,0
233.0,226.0,208.0,0
235.0,228.0,209.0,0
236.0,229.0,210.0,0
235.0,227.0,214.0,0
235.0,226.0,221.0,0
237.0,227.0,226.0,0
241.0,228.0,222.0,0
239.0,228.0,222.0,0
239.0,229.0,220.0,0
238.0,230.0,219.0,0
237.0,231.0,217.0,0
235.0,232.0,215.0,0
234.0,233.0,215.0,0
234.0,233.0,213.0,0
234.0,232.0,207.0,0
235.0,233.0,210.0,0
236.0,234.0,211.0,0
235.0,233.0,212.0,0
234.0,231.0,212.0,0
234.0,231.0,214.0,0
235.0,232.0,217.0,0
235.0,232.0,217.0,0
234.0,231.0,212.0,0
232.0,229.0,212.0,0
234.0,231.0,214.0,0
235.0,232.0,217.0,0
234.0,230.0,218.0,0
235.0,231.0,220.0,0
237.0,233.0,224.0,0
235.0,231.0,222.0,0
234.0,229.0,209.0,0
234.0,229.0,209.0,0
234.0,229.0,210.0,0
234.0,229.0,210.0,0
234.0,229.0,210.0,0
234.0,228.0,212.0,0
234.0,228.0,212.0,0
234.0,228.0,212.0,0
235.0,233.0,218.0,0
233.0,231.0,216.0,0
232.0,230.0,215.0,0
232.0,230.0,215.0,0
234.0,232.0,217.0,0
235.0,233.0,218.0,0
234.0,232.0,217.0,0
232.0,230.0,215.0,0
235.0,232.0,213.0,0
236.0,233.0,214.0,0
236.0,233.0,216.0,0
236.0,233.0,216.0,0
236.0,233.0,216.0,0
236.0,233.0,216.0,0
238.0,235.0,220.0,0
239.0,236.0,221.0,0
235.0,234.0,216.0,0
235.0,234.0,216.0,0
236.0,233.0,218.0,0
236.0,232.0,220.0,0
236.0,232.0,221.0,0
236.0,232.0,223.0,0
238.0,231.0,223.0,0
238.0,231.0,225.0,0
240.0,235.0,216.0,0
240.0,234.0,218.0,0
238.0,234.0,223.0,0
238.0,233.0,227.0,0
238.0,233.0,227.0,0
238.0,234.0,223.0,0
237.0,236.0,218.0,0
237.0,236.0,216.0,0
234.0,229.0,210.0,0
235.0,229.0,213.0,0
236.0,230.0,214.0,0
238.0,232.0,218.0,0
241.0,235.0,223.0,0
243.0,236.0,226.0,0
244.0,237.0,229.0,0
245.0,238.0,230.0,0
